node_key,item_pos,parent_key_node_key,prod_guid_node_key,currency_code,gross_amt,tax_amt,net_amt
02BD2137-0890-1EEA-A6C2-BB55C1979636,50,02BD2137-0890-1EEA-A6C2-BB55C1979049,74867AD200E41EDBA5D8B06B26F16052,USD,246.33,39.33,207
02BD2137-0890-1EEA-A6C2-BB55C1979637,60,02BD2137-0890-1EEA-A6C2-BB55C1979049,74867AD200E41EDBA5D8B06B26EBC052,USD,711.62,113.62,598
02BD2137-0890-1EEA-A6C2-BB55C1979638,70,02BD2137-0890-1EEA-A6C2-BB55C1979049,74867AD200E41EDBA5D8B06B26F70052,USD,1070.98,171,899.98
02BD2137-0890-1EEA-A6C2-BB55C1979639,80,02BD2137-0890-1EEA-A6C2-BB55C1979049,74867AD200E41EDBA5D8B06B26F16052,USD,164.22,26.22,138
02BD2137-0890-1EEA-A6C2-BB55C1979640,90,02BD2137-0890-1EEA-A6C2-BB55C1979049,74867AD200E41EDBA5D8B06B26EBC052,USD,1067.43,170.43,897
02BD2137-0890-1EEA-A6C2-BB55C1979641,100,02BD2137-0890-1EEA-A6C2-BB55C1979049,74867AD200E41EDBA5D8B06B26F70052,USD,1606.46,256.49,1349.97
02BD2137-0890-1EEA-A6C2-BB55C1979642,10,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,37.62,198
02BD2137-0890-1EEA-A6C2-BB55C1979643,20,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26F92052,USD,1651.72,263.72,1388
02BD2137-0890-1EEA-A6C2-BB55C1979644,30,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,8.74,46
02BD2137-0890-1EEA-A6C2-BB55C1979645,40,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,37.62,198
02BD2137-0890-1EEA-A6C2-BB55C1979646,50,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,527.44,2776
02BD2137-0890-1EEA-A6C2-BB55C1979647,60,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,8.74,46
02BD2137-0890-1EEA-A6C2-BB55C1979648,70,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,56.43,297
02BD2137-0890-1EEA-A6C2-BB55C1979649,80,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,791.16,4164
02BD2137-0890-1EEA-A6C2-BB55C1979650,90,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,8.74,46
02BD2137-0890-1EEA-A6C2-BB55C1979651,100,02BD2137-0890-1EEA-A6C2-BB55C1979050,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,56.43,297
02BD2137-0890-1EEA-A6C2-BB55C1979652,10,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F5E052,PLN,1028.16,164.16,864
02BD2137-0890-1EEA-A6C2-BB55C1979653,20,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F04052,PLN,105.91,16.91,89
02BD2137-0890-1EEA-A6C2-BB55C1979654,30,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F5E052,PLN,685.44,109.44,576
02BD2137-0890-1EEA-A6C2-BB55C1979655,40,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,33.82,178
02BD2137-0890-1EEA-A6C2-BB55C1979656,50,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F5E052,PLN,342.72,54.72,288
02BD2137-0890-1EEA-A6C2-BB55C1979657,60,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,33.82,178
02BD2137-0890-1EEA-A6C2-BB55C1979658,70,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F5E052,PLN,342.72,54.72,288
02BD2137-0890-1EEA-A6C2-BB55C1979659,80,02BD2137-0890-1EEA-A6C2-BB55C1979051,74867AD200E41EDBA5D8B06B26F04052,PLN,211.82,33.82,178
02BD2137-0890-1EEA-A6C2-BB55C1979660,10,02BD2137-0890-1EEA-A6C2-BB55C1979052,74867AD200E41EDBA5D8B06B26F80052,GBP,3566.43,569.43,2997
02BD2137-0890-1EEA-A6C2-BB55C1979661,20,02BD2137-0890-1EEA-A6C2-BB55C1979052,74867AD200E41EDBA5D8B06B26ECC052,GBP,1017.45,162.45,855
02BD2137-0890-1EEA-A6C2-BB55C1979662,30,02BD2137-0890-1EEA-A6C2-BB55C1979052,74867AD200E41EDBA5D8B06B26F26052,GBP,139.23,22.23,117
02BD2137-0890-1EEA-A6C2-BB55C1979663,40,02BD2137-0890-1EEA-A6C2-BB55C1979052,74867AD200E41EDBA5D8B06B26F80052,GBP,1188.81,189.81,999
02BD2137-0890-1EEA-A6C2-BB55C1979664,50,02BD2137-0890-1EEA-A6C2-BB55C1979052,74867AD200E41EDBA5D8B06B26ECC052,GBP,339.15,54.15,285
02BD2137-0890-1EEA-A6C2-BB55C1979665,10,02BD2137-0890-1EEA-A6C2-BB55C1979053,74867AD200E41EDBA5D8B06B26EF2052,USD,16.64,2.66,13.98
02BD2137-0890-1EEA-A6C2-BB55C1979666,20,02BD2137-0890-1EEA-A6C2-BB55C1979053,74867AD200E41EDBA5D8B06B26FA6052,USD,653.31,104.31,549
02BD2137-0890-1EEA-A6C2-BB55C1979667,30,02BD2137-0890-1EEA-A6C2-BB55C1979053,74867AD200E41EDBA5D8B06B26F4C052,USD,1306.62,208.62,1098
02BD2137-0890-1EEA-A6C2-BB55C1979668,40,02BD2137-0890-1EEA-A6C2-BB55C1979053,74867AD200E41EDBA5D8B06B26EF2052,USD,8.32,1.33,6.99
02BD2137-0890-1EEA-A6C2-BB55C1979669,50,02BD2137-0890-1EEA-A6C2-BB55C1979053,74867AD200E41EDBA5D8B06B26FA6052,USD,1959.93,312.93,1647
02BD2137-0890-1EEA-A6C2-BB55C1979670,10,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26F3E052,JPY,17850,2850,15000
02BD2137-0890-1EEA-A6C2-BB55C1979671,20,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26F98052,JPY,59.5,9.5,50
02BD2137-0890-1EEA-A6C2-BB55C1979672,30,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26EE4052,JPY,283.22,45.22,238
02BD2137-0890-1EEA-A6C2-BB55C1979673,40,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26F3E052,JPY,53550,8550,45000
02BD2137-0890-1EEA-A6C2-BB55C1979674,50,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26F98052,JPY,59.5,9.5,50
02BD2137-0890-1EEA-A6C2-BB55C1979675,60,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26EE4052,JPY,283.22,45.22,238
02BD2137-0890-1EEA-A6C2-BB55C1979676,70,02BD2137-0890-1EEA-A6C2-BB55C1979054,74867AD200E41EDBA5D8B06B26F3E052,JPY,53550,8550,45000
02BD2137-0890-1EEA-A6C2-BB55C1979677,10,02BD2137-0890-1EEA-A6C2-BB55C1979055,74867AD200E41EDBA5D8B06B26F02052,INR,460.53,73.53,387
02BD2137-0890-1EEA-A6C2-BB55C1979678,20,02BD2137-0890-1EEA-A6C2-BB55C1979055,74867AD200E41EDBA5D8B06B26F5C052,INR,53.55,8.55,45
02BD2137-0890-1EEA-A6C2-BB55C1979679,30,02BD2137-0890-1EEA-A6C2-BB55C1979055,74867AD200E41EDBA5D8B06B26F02052,INR,460.53,73.53,387
02BD2137-0890-1EEA-A6C2-BB55C1979680,10,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26FA2052,CAD,642.6,102.6,540
02BD2137-0890-1EEA-A6C2-BB55C1979681,20,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26EEE052,CAD,57.12,9.12,48
02BD2137-0890-1EEA-A6C2-BB55C1979682,30,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26F48052,CAD,653.31,104.31,549
02BD2137-0890-1EEA-A6C2-BB55C1979683,40,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26FA2052,CAD,642.6,102.6,540
02BD2137-0890-1EEA-A6C2-BB55C1979684,50,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26EEE052,CAD,38.08,6.08,32
02BD2137-0890-1EEA-A6C2-BB55C1979685,60,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26F48052,CAD,653.31,104.31,549
02BD2137-0890-1EEA-A6C2-BB55C1979686,70,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26FA2052,CAD,963.9,153.9,810
02BD2137-0890-1EEA-A6C2-BB55C1979687,80,02BD2137-0890-1EEA-A6C2-BB55C1979056,74867AD200E41EDBA5D8B06B26EEE052,CAD,19.04,3.04,16
02BD2137-0890-1EEA-A6C2-BB55C1979688,10,02BD2137-0890-1EEA-A6C2-BB55C1979057,74867AD200E41EDBA5D8B06B26EB6052,EUR,2972.62,474.62,2498
02BD2137-0890-1EEA-A6C2-BB55C1979689,20,02BD2137-0890-1EEA-A6C2-BB55C1979057,74867AD200E41EDBA5D8B06B26F6A052,EUR,21.4,3.42,17.98
02BD2137-0890-1EEA-A6C2-BB55C1979690,30,02BD2137-0890-1EEA-A6C2-BB55C1979057,74867AD200E41EDBA5D8B06B26F10052,EUR,107.1,17.1,90
02BD2137-0890-1EEA-A6C2-BB55C1979691,40,02BD2137-0890-1EEA-A6C2-BB55C1979057,74867AD200E41EDBA5D8B06B26EB6052,EUR,4458.93,711.93,3747
02BD2137-0890-1EEA-A6C2-BB55C1979692,50,02BD2137-0890-1EEA-A6C2-BB55C1979057,74867AD200E41EDBA5D8B06B26F6A052,EUR,10.7,1.71,8.99
02BD2137-0890-1EEA-A6C2-BB55C1979693,60,02BD2137-0890-1EEA-A6C2-BB55C1979057,74867AD200E41EDBA5D8B06B26F10052,EUR,107.1,17.1,90
02BD2137-0890-1EEA-A6C2-BB55C1979694,10,02BD2137-0890-1EEA-A6C2-BB55C1979058,74867AD200E41EDBA5D8B06B26F0E052,EUR,61.88,9.88,52
02BD2137-0890-1EEA-A6C2-BB55C1979695,20,02BD2137-0890-1EEA-A6C2-BB55C1979058,74867AD200E41EDBA5D8B06B26EB4052,EUR,2275.28,363.28,1912
02BD2137-0890-1EEA-A6C2-BB55C1979696,30,02BD2137-0890-1EEA-A6C2-BB55C1979058,74867AD200E41EDBA5D8B06B26F68052,EUR,1116.22,178.22,938
02BD2137-0890-1EEA-A6C2-BB55C1979697,10,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26F36052,RUB,3403.4,543.4,2860
02BD2137-0890-1EEA-A6C2-BB55C1979698,20,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26EDC052,RUB,330.82,52.82,278
02BD2137-0890-1EEA-A6C2-BB55C1979699,30,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26F90052,RUB,53.55,8.55,45
02BD2137-0890-1EEA-A6C2-BB55C1979700,40,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26F36052,RUB,3403.4,543.4,2860
02BD2137-0890-1EEA-A6C2-BB55C1979701,50,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26EDC052,RUB,330.82,52.82,278
02BD2137-0890-1EEA-A6C2-BB55C1979702,60,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26F90052,RUB,17.85,2.85,15
02BD2137-0890-1EEA-A6C2-BB55C1979703,70,02BD2137-0890-1EEA-A6C2-BB55C1979059,74867AD200E41EDBA5D8B06B26F36052,RUB,5105.1,815.1,4290
02BD2137-0890-1EEA-A6C2-BB55C1979704,10,02BD2137-0890-1EEA-A6C2-BB55C1979060,74867AD200E41EDBA5D8B06B26F76052,EUR,1428,228,1200
02BD2137-0890-1EEA-A6C2-BB55C1979705,20,02BD2137-0890-1EEA-A6C2-BB55C1979060,74867AD200E41EDBA5D8B06B26F1C052,EUR,103.53,16.53,87
02BD2137-0890-1EEA-A6C2-BB55C1979706,30,02BD2137-0890-1EEA-A6C2-BB55C1979060,74867AD200E41EDBA5D8B06B26EC2052,EUR,1638.63,261.63,1377
02BD2137-0890-1EEA-A6C2-BB55C1979707,40,02BD2137-0890-1EEA-A6C2-BB55C1979060,74867AD200E41EDBA5D8B06B26F76052,EUR,1428,228,1200
02BD2137-0890-1EEA-A6C2-BB55C1979708,10,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26F50052,USD,116.62,18.62,98
02BD2137-0890-1EEA-A6C2-BB55C1979709,20,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26EF6052,USD,30.92,4.94,25.98
02BD2137-0890-1EEA-A6C2-BB55C1979710,30,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26F50052,USD,116.62,18.62,98
02BD2137-0890-1EEA-A6C2-BB55C1979711,40,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26EF6052,USD,46.37,7.4,38.97
02BD2137-0890-1EEA-A6C2-BB55C1979712,50,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26F50052,USD,116.62,18.62,98
02BD2137-0890-1EEA-A6C2-BB55C1979713,60,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26EF6052,USD,30.92,4.94,25.98
02BD2137-0890-1EEA-A6C2-BB55C1979714,70,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26F50052,USD,58.31,9.31,49
02BD2137-0890-1EEA-A6C2-BB55C1979715,80,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26EF6052,USD,30.92,4.94,25.98
02BD2137-0890-1EEA-A6C2-BB55C1979716,90,02BD2137-0890-1EEA-A6C2-BB55C1979061,74867AD200E41EDBA5D8B06B26F50052,USD,174.93,27.93,147
02BD2137-0890-1EEA-A6C2-BB55C1979717,10,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26EFE052,USD,120.43,19.23,101.2
02BD2137-0890-1EEA-A6C2-BB55C1979718,20,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,95.19,501
02BD2137-0890-1EEA-A6C2-BB55C1979719,30,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,38.46,202.4
02BD2137-0890-1EEA-A6C2-BB55C1979720,40,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,63.46,334
02BD2137-0890-1EEA-A6C2-BB55C1979721,50,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,57.68,303.6
02BD2137-0890-1EEA-A6C2-BB55C1979722,60,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,63.46,334
02BD2137-0890-1EEA-A6C2-BB55C1979723,70,02BD2137-0890-1EEA-A6C2-BB55C1979062,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,38.46,202.4
02BD2137-0890-1EEA-A6C2-BB55C1979724,10,02BD2137-0890-1EEA-A6C2-BB55C1979063,74867AD200E41EDBA5D8B06B26F3A052,EUR,2854.81,455.81,2399
02BD2137-0890-1EEA-A6C2-BB55C1979725,20,02BD2137-0890-1EEA-A6C2-BB55C1979063,74867AD200E41EDBA5D8B06B26EE0052,EUR,404.6,64.6,340
02BD2137-0890-1EEA-A6C2-BB55C1979726,30,02BD2137-0890-1EEA-A6C2-BB55C1979063,74867AD200E41EDBA5D8B06B26F94052,EUR,991.27,158.27,833
02BD2137-0890-1EEA-A6C2-BB55C1979727,40,02BD2137-0890-1EEA-A6C2-BB55C1979063,74867AD200E41EDBA5D8B06B26F3A052,EUR,2854.81,455.81,2399
02BD2137-0890-1EEA-A6C2-BB55C1979728,50,02BD2137-0890-1EEA-A6C2-BB55C1979063,74867AD200E41EDBA5D8B06B26EE0052,EUR,202.3,32.3,170
02BD2137-0890-1EEA-A6C2-BB55C1979729,60,02BD2137-0890-1EEA-A6C2-BB55C1979063,74867AD200E41EDBA5D8B06B26F94052,EUR,2973.81,474.81,2499
02BD2137-0890-1EEA-A6C2-BB55C1979730,10,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26EE6052,EUR,32.13,5.13,27
02BD2137-0890-1EEA-A6C2-BB55C1979731,20,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26F40052,EUR,59500,9500,50000
02BD2137-0890-1EEA-A6C2-BB55C1979732,30,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26F9A052,EUR,1176.91,187.91,989
02BD2137-0890-1EEA-A6C2-BB55C1979733,40,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26EE6052,EUR,32.13,5.13,27
02BD2137-0890-1EEA-A6C2-BB55C1979734,50,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26F40052,EUR,59500,9500,50000
02BD2137-0890-1EEA-A6C2-BB55C1979735,60,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26F9A052,EUR,1176.91,187.91,989
02BD2137-0890-1EEA-A6C2-BB55C1979736,70,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26EE6052,EUR,21.42,3.42,18
02BD2137-0890-1EEA-A6C2-BB55C1979737,80,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26F40052,EUR,89250,14250,75000
02BD2137-0890-1EEA-A6C2-BB55C1979738,90,02BD2137-0890-1EEA-A6C2-BB55C1979064,74867AD200E41EDBA5D8B06B26F9A052,EUR,2353.82,375.82,1978
02BD2137-0890-1EEA-A6C2-BB55C1979739,10,02BD2137-0890-1EEA-A6C2-BB55C1979065,74867AD200E41EDBA5D8B06B26F54052,ARS,69.02,11.02,58
02BD2137-0890-1EEA-A6C2-BB55C1979740,20,02BD2137-0890-1EEA-A6C2-BB55C1979065,74867AD200E41EDBA5D8B06B26EFA052,ARS,84.37,13.47,70.9
02BD2137-0890-1EEA-A6C2-BB55C1979741,30,02BD2137-0890-1EEA-A6C2-BB55C1979065,74867AD200E41EDBA5D8B06B26F54052,ARS,69.02,11.02,58
02BD2137-0890-1EEA-A6C2-BB55C1979742,10,02BD2137-0890-1EEA-A6C2-BB55C1979066,74867AD200E41EDBA5D8B06B26EFC052,ZAR,97.22,15.52,81.7
02BD2137-0890-1EEA-A6C2-BB55C1979743,20,02BD2137-0890-1EEA-A6C2-BB55C1979066,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,113.62,598
02BD2137-0890-1EEA-A6C2-BB55C1979744,10,02BD2137-0890-1EEA-A6C2-BB55C1979067,74867AD200E41EDBA5D8B06B26F26052,GBP,139.23,22.23,117
02BD2137-0890-1EEA-A6C2-BB55C1979745,20,02BD2137-0890-1EEA-A6C2-BB55C1979067,74867AD200E41EDBA5D8B06B26F80052,GBP,3566.43,569.43,2997
02BD2137-0890-1EEA-A6C2-BB55C1979746,30,02BD2137-0890-1EEA-A6C2-BB55C1979067,74867AD200E41EDBA5D8B06B26ECC052,GBP,339.15,54.15,285
02BD2137-0890-1EEA-A6C2-BB55C1979747,40,02BD2137-0890-1EEA-A6C2-BB55C1979067,74867AD200E41EDBA5D8B06B26F26052,GBP,92.82,14.82,78
02BD2137-0890-1EEA-A6C2-BB55C1979748,10,02BD2137-0890-1EEA-A6C2-BB55C1979068,74867AD200E41EDBA5D8B06B26F60052,ARS,464.1,74.1,390
02BD2137-0890-1EEA-A6C2-BB55C1979749,20,02BD2137-0890-1EEA-A6C2-BB55C1979068,74867AD200E41EDBA5D8B06B26F06052,ARS,201.11,32.11,169
02BD2137-0890-1EEA-A6C2-BB55C1979750,30,02BD2137-0890-1EEA-A6C2-BB55C1979068,74867AD200E41EDBA5D8B06B26F60052,ARS,464.1,74.1,390
02BD2137-0890-1EEA-A6C2-BB55C1979751,40,02BD2137-0890-1EEA-A6C2-BB55C1979068,74867AD200E41EDBA5D8B06B26F06052,ARS,201.11,32.11,169
02BD2137-0890-1EEA-A6C2-BB55C1979752,50,02BD2137-0890-1EEA-A6C2-BB55C1979068,74867AD200E41EDBA5D8B06B26F60052,ARS,464.1,74.1,390
02BD2137-0890-1EEA-A6C2-BB55C1979753,60,02BD2137-0890-1EEA-A6C2-BB55C1979068,74867AD200E41EDBA5D8B06B26F06052,ARS,201.11,32.11,169
02BD2137-0890-1EEA-A6C2-BB55C1979754,10,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979755,20,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979756,30,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979757,40,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F08052,CNY,449.82,71.82,378
02BD2137-0890-1EEA-A6C2-BB55C1979758,50,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F62052,CNY,1057.91,168.91,889
02BD2137-0890-1EEA-A6C2-BB55C1979759,60,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F08052,CNY,224.91,35.91,189
02BD2137-0890-1EEA-A6C2-BB55C1979760,70,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979761,80,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F08052,CNY,674.73,107.73,567
02BD2137-0890-1EEA-A6C2-BB55C1979762,90,02BD2137-0890-1EEA-A6C2-BB55C1979069,74867AD200E41EDBA5D8B06B26F62052,CNY,2115.82,337.82,1778
02BD2137-0890-1EEA-A6C2-BB55C1979763,10,02BD2137-0890-1EEA-A6C2-BB55C1979070,74867AD200E41EDBA5D8B06B26F3C052,EUR,11900,1900,10000
02BD2137-0890-1EEA-A6C2-BB55C1979764,20,02BD2137-0890-1EEA-A6C2-BB55C1979070,74867AD200E41EDBA5D8B06B26F96052,EUR,712.81,113.81,599
02BD2137-0890-1EEA-A6C2-BB55C1979765,30,02BD2137-0890-1EEA-A6C2-BB55C1979070,74867AD200E41EDBA5D8B06B26EE2052,EUR,235.62,37.62,198
02BD2137-0890-1EEA-A6C2-BB55C1979766,10,02BD2137-0890-1EEA-A6C2-BB55C1979071,74867AD200E41EDBA5D8B06B26F98052,JPY,89.25,14.25,75
02BD2137-0890-1EEA-A6C2-BB55C1979767,20,02BD2137-0890-1EEA-A6C2-BB55C1979071,74867AD200E41EDBA5D8B06B26EE4052,JPY,424.83,67.83,357
02BD2137-0890-1EEA-A6C2-BB55C1979768,10,02BD2137-0890-1EEA-A6C2-BB55C1979072,74867AD200E41EDBA5D8B06B26F2A052,USD,110.67,17.67,93
02BD2137-0890-1EEA-A6C2-BB55C1979769,20,02BD2137-0890-1EEA-A6C2-BB55C1979072,74867AD200E41EDBA5D8B06B26ED0052,USD,1424.43,227.43,1197
02BD2137-0890-1EEA-A6C2-BB55C1979770,30,02BD2137-0890-1EEA-A6C2-BB55C1979072,74867AD200E41EDBA5D8B06B26F84052,USD,1651.72,263.72,1388
02BD2137-0890-1EEA-A6C2-BB55C1979771,40,02BD2137-0890-1EEA-A6C2-BB55C1979072,74867AD200E41EDBA5D8B06B26F2A052,USD,73.78,11.78,62
02BD2137-0890-1EEA-A6C2-BB55C1979772,10,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26F70052,USD,1606.46,256.49,1349.97
02BD2137-0890-1EEA-A6C2-BB55C1979773,20,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26F16052,USD,246.33,39.33,207
02BD2137-0890-1EEA-A6C2-BB55C1979774,30,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26EBC052,USD,1067.43,170.43,897
02BD2137-0890-1EEA-A6C2-BB55C1979775,40,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26F70052,USD,1606.46,256.49,1349.97
02BD2137-0890-1EEA-A6C2-BB55C1979776,50,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26F16052,USD,164.22,26.22,138
02BD2137-0890-1EEA-A6C2-BB55C1979777,60,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26EBC052,USD,355.81,56.81,299
02BD2137-0890-1EEA-A6C2-BB55C1979778,70,02BD2137-0890-1EEA-A6C2-BB55C1979073,74867AD200E41EDBA5D8B06B26F70052,USD,1070.98,171,899.98
02BD2137-0890-1EEA-A6C2-BB55C1979779,10,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F82052,EUR,1426.81,227.81,1199
02BD2137-0890-1EEA-A6C2-BB55C1979780,20,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F28052,EUR,5.47,0.87,4.6
02BD2137-0890-1EEA-A6C2-BB55C1979781,30,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26ECE052,EUR,821.1,131.1,690
02BD2137-0890-1EEA-A6C2-BB55C1979782,40,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F82052,EUR,2853.62,455.62,2398
02BD2137-0890-1EEA-A6C2-BB55C1979783,50,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F28052,EUR,8.21,1.31,6.9
02BD2137-0890-1EEA-A6C2-BB55C1979784,60,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26ECE052,EUR,821.1,131.1,690
02BD2137-0890-1EEA-A6C2-BB55C1979785,70,02BD2137-0890-1EEA-A6C2-BB55C1979074,74867AD200E41EDBA5D8B06B26F82052,EUR,2853.62,455.62,2398
